"idnum","uniq_id","pais","year","wave","nationality","estratopri","strata","upm","prov1t","ur1new","q1tb","q2","wt","weight1500","core_a_core_b","municipio1t","a4","covid2at","idio2","idio2cov","fs2","fs2covidn","covid11n","it1","jc13","jc13covid","jc15a","jccov1","jccov2","vic1ext","aoj11","countfair1","countfair2","countfair3","countfair4","wvsi2","wvsi3","chm1bn","chm2bn","cses6n","b0t","b2","b3","b4","b6","b32","b13","b37","b47a","dst1bn","pr3dnr","pr3enr","drk1c","drk1n","drr1","drr1a","drr1b","m1","ing4","anestg","pn4","exc6","exc2","exc7new","genor4","aojg2n","aojg3n1","mil10a","mil10e","ccch1","ccch3","ccch4","ccch6","ccus1","ccus3","ccus4","ccus6","soc2an1e","soc2an2e","cp4","ciusa1","ciusaid1","ciusa2","renov1","immig1xa","immig1xd","edr","ocup4a","q10newt","q14","q11n","q12c","q12bn","covidedu1_1","covidedu1_2","covidedu1_3","covidedu1_4","covidedu1_5","covidedu2","etid","gi0n","r3","r4","r6","r7","r15","r18n","r18","r16","r27","psc1n","psc1c1","psc1c2_1","psc1c2_2","psc1c2_3","psc1c2_4","psc1c2_5","psc1c2_6","psc1c2_7","psc1c2_8","psc1c2_9","psc1c2_10","psc1c2_11","psc1c2_12","psc1c2_13","psc1c2_14","psc1c2_15","psc1c2_16","psc1c2_17","psc1c2_18","psc1c2_19","psc1c2_77","psc1c3","psc1t1_1","psc1t1_2","psc1t1_3","psc1t1_4","psc1t1_5","psc1t1_6","psc1t1_77","psc1c4","psc1t2_1","psc1t2_2","psc1t2_3","psc1t2_4","psc1t2_5","psc1t2_6","psc1t2_7","psc1t2_8","psc1t2_9","psc1t2_10","psc1t2_11","psc1t2_12","psc1t2_13","psc1t2_14","psc1t2_15","psc1t2_16","psc1t2_17","psc1t2_18","psc1t2_19","psc1t2_77","psc1t3","psc1t4","psc2n","psc2r1","psc2r2_1","psc2r2_2","psc2r2_3","psc2r2_4","psc2r2_5","psc2r2_6","psc2r2_7","psc2r2_8","psc2r2_9","psc2r2_10","psc2r2_11","psc2r2_12","psc2r2_13","psc2r2_14","psc2r2_15","psc2r2_16","psc2r2_17","psc2r2_18","psc2r2_19","psc2r2_99","psc2r2_77","psc2c1","psc2c2_1","psc2c2_2","psc2c2_3","psc2c2_4","psc2c2_5","psc2c2_6","psc2c2_7","psc2c2_8","psc2c2_9","psc2c2_10","psc2c2_11","psc2c2_12","psc2c2_13","psc2c2_14","psc2c2_15","psc2c2_16","psc2c2_17","psc2c2_18","psc2c2_19","psc2c2_77","psc2f1","psc2f2_1","psc2f2_2","psc2f2_3","psc2f2_4","psc2f2_5","psc2f2_6","psc2f2_7","psc2f2_8","psc2f2_9","psc2f2_10","psc2f2_11","psc2f2_12","psc2f2_13","psc2f2_14","psc2f2_15","psc2f2_16","psc2f2_17","psc2f2_18","psc2f2_19","psc2f2_77","psc2f3","psc2f4_1","psc2f4_2","psc2f4_3","psc2f4_77","psc7n","psc8n","psc9n","psc14","psc12n","psc11n","psc11an","psc15","psc16","psc13n_1","psc13n_2","psc13n_3","psc13n_4","psc13n_5","psc13n_7","psc13n_11","psc13n_12","psc13n_13","psc13n_77","conocim","idiomaq","formatq","sexi","srvyrid","fecha"
108231,21090108231,9,2021,2021,9,902,900002021,90635121,900023,1,2,79,0.914606809616089,0.456542491912842,"Core A",900204,1,3,2,NA,0,NA,2,2,2,NA,1,NA,1,NA,NA,2,2,NA,NA,NA,2,NA,2,3,5,5,4,6,5,5,NA,NA,5,4,2,1,2,NA,1,1949,1,2,5,2,3,0,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,7,2,4,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,2,15,2021-07-05
116869,21090116869,9,2021,2021,9,902,900002021,90261221,900019,4,2,18,0.899401187896729,0.448952347040176,"Core B",900191,71,1,3,1,1,1,1,3,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,0,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,2,4,93,NA,1,4,1,0,0,1,0,0,1,2,2,1,0,0,0,1,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,977777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,2,4,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-06-18
320038,21090320038,9,2021,2021,9,901,900002021,90532121,900020,1,2,30,0.186800673604012,0.0932449251413345,"Core A",900193,71,3,2,NA,0,NA,2,3,2,NA,1,NA,1,NA,NA,NA,NA,2,2,2,NA,1,NA,5,2,5,5,3,5,5,NA,NA,5,1,2,2,4,3,2,NA,NA,3,3,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,2,2,2,7,1,NA,3,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,0,1,0,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,2,15,2021-06-30
218019,21090218019,9,2021,2021,9,902,900002021,90805921,900023,3,1,24,1.29246211051941,0.645155787467957,"Core B",900204,71,3,3,1,0,NA,2,3,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,0,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,2,3,1,0,0,1,0,0,1,3,1,1,0,0,0,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,977777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,NA,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,2,3,1,2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-07-15
60474,21090060474,9,2021,2021,9,901,900002021,90326821,900010,1,2,24,0.710206747055054,0.354512512683868,"Core A",900087,71,1,3,1,0,NA,2,3,NA,2,1,1,NA,NA,NA,1,1,NA,NA,2,NA,1,NA,2,5,6,6,5,5,6,NA,NA,6,2,3,2,3,3,2,NA,NA,2,6,3,2,0,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,NA,NA,NA,2,2,2,4,3,2,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,2,15,2021-06-21
174113,21090174113,9,2021,2021,9,902,900002021,90086621,900023,1,1,29,0.731551110744476,0.365166932344437,"Core B",900209,1,3,1,NA,0,NA,1,1,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,1,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,95,NA,1,4,0,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,2,3,1,1,NA,1,NA,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-06-10
272589,21090272589,9,2021,2021,9,901,900002021,90254721,900014,1,2,34,0.683448672294617,0.341155737638474,"Core B",900145,71,2,3,1,1,1,1,3,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,0,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,3,14,6,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,5,2,2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-06-17
121873,21090121873,9,2021,2021,9,902,900002021,90062621,900019,1,2,70,1.61587429046631,0.80659282207489,"Core B",900191,13,NA,2,NA,0,NA,2,3,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,0,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,1,2,1,0,0,1,0,0,2,2,2,1,1,1,0,1,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,977777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,2,NA,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,1,6,2,15,2021-06-08
159922,21090159922,9,2021,2021,9,902,900002021,90741321,900023,4,1,39,1.56365978717804,0.780529022216797,"Core B",900210,1,1,3,2,1,1,1,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,94,NA,2,6,2,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,977777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,NA,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,1,3,1,2,NA,NA,1,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-07-10
48411,21090048411,9,2021,2021,9,901,900002021,90270521,900014,4,1,20,1.02058506011963,0.509443461894989,"Core A",900156,71,2,1,NA,0,NA,2,3,1,NA,1,NA,1,NA,NA,NA,NA,2,1,2,NA,NA,1,3,4,5,7,6,7,7,NA,NA,5,1,1,2,4,4,1,2016,1,3,6,2,2,0,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,NA,NA,NA,NA,NA,NA,1,1,1,6,1,NA,4,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,2,15,2021-06-18
86898,21090086898,9,2021,2021,9,901,900002021,90339421,900010,2,2,48,0.722213804721832,0.360506057739258,"Core B",900082,3,1,3,1,1,1,1,3,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,0,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA,NA,3,3,94,NA,2,3,1,0,0,1,0,0,2,2,1,1,0,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NA,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,1,3,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,2,1,6,2,15,2021-06-22
22879,21090022879,9,2021,2021,9,902,900002021,90725021,900021,1,1,29,1.9386932849884,0.96773374080658,"Core A",900196,1,4,3,1,0,NA,2,3,NA,1,1,1,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,5,2,3,1,1,5,1,NA,NA,1,1,1,4,2,4,1,NA,1,3,3,4,3,1,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,4,NA,4,NA,NA,NA,1,2,2,3,1,3,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,2,15,2021-07-08
89403,21090089403,9,2021,2021,9,901,900002021,90222521,900013,4,1,25,1.02058506011963,0.509443461894989,"Core A",900131,71,1,3,1,1,1,2,3,2,NA,2,NA,1,NA,NA,NA,NA,3,3,2,NA,1,NA,5,6,7,7,6,7,6,NA,NA,7,1,3,2,4,2,2,NA,NA,1,5,3,1,0,NA,NA,NA,NA,NA,3,3,1,3,3,3,NA,NA,NA,NA,NA,NA,2,2,2,3,1,NA,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6,2,15,2021-06-16
60549,21090060549,9,2021,2021,9,901,900002021,90056621,900013,1,2,19,0.803973376750946,0.401317834854126,"Core A",900130,71,1,3,1,1,1,2,3,NA,1,2,2,NA,NA,NA,2,2,NA,NA,NA,2,NA,1,4,5,7,6,6,7,5,NA,NA,3,2,2,1,4,4,1,2020,3,3,5,2,3,0,NA,NA,NA,NA,NA,3,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,2,2,2,4,4,NA,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,2,15,2021-06-08
178864,21090178864,9,2021,2021,9,901,900002021,90528621,900014,4,2,32,0.227816209197044,0.113718576729298,"Core B",NA,71,1,3,1,1,1,2,3,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,0,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,5,92,NA,3,3,1,0,0,1,0,0,2,5,2,1,0,1,0,0,1,1,1,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,2,5,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-06-30
249201,21090249201,9,2021,2021,9,901,900002021,90454521,900010,4,2,44,0.660057187080383,0.329479455947876,"Core B",900087,71,1,3,1,1,1,1,4,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,0,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,2,5,93,NA,3,5,3,0,0,1,0,0,1,2,1,1,1,1,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,NA,1,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,2,3,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-06-28
161783,21090161783,9,2021,2021,9,902,900002021,90490821,900012,3,2,16,0.899401187896729,0.448952347040176,"Core B",900115,71,3,2,NA,1,1,2,1,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,0,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,2,4,93,NA,1,5,0,NA,NA,NA,NA,NA,NA,2,2,1,1,0,1,0,1,1,1,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3,1,6,2,15,2021-06-29
